institute_id,name,country,region,parent_institution,parent_ror,organization_type,china_focus_area,funding_source_if_available,official_url,source_url,year_established,confucius_institute_on_campus,joint_chinese_center,chinese_funding_presence,policy_vs_academic_orientation,publication_indexed_share,china_coauthorship_share,policy_output_share,notes,country_iso2,parent_institution_normalized,institute_type_category,confucius_institute_present,confucius_institute_closed,ci_closure_year,ci_partner_university,china_funding_present,china_funding_type,china_university_partner,director_name,director_start_year,director_end_year,director_background_type,director_security_policy_background,director_china_academic_background,director_prior_affiliation_china,director_change_year,director_change_post_ci_closure,disciplinary_orientation_primary,disciplinary_orientation_secondary,discipline_history_share,discipline_politics_share,discipline_economics_share,discipline_law_share,discipline_society_culture_share,discipline_science_technology_share,discipline_security_strategy_share,discipline_interdisciplinary_share,discipline_detection_method,publication_count,topic_security_share,topic_economy_share,topic_governance_share,topic_cooperation_share,hawkishness_score,engagement_score,risk_framing_score,sensitive_topic_share_x,sensitive_topic_index,sensitive_topic_avoidance_score,sensitive_topic_count,tiananmen_topic_share,falun_gong_topic_share,xinjiang_topic_share,tibet_topic_share,hongkong_democracy_topic_share,human_rights_topic_share,tiananmen_topic_count,falun_gong_topic_count,xinjiang_topic_count,tibet_topic_count,hongkong_topic_count,human_rights_topic_count,sensitive_topic_detection_method,parent_institution_original,parent_institution_effective,chinese_partner_inferred,openalex_parent_institution_id,resolved_publications_url,resolved_people_url,resolved_reports_url,ci_match_method,ci_match_confidence,year,total_docs,indexed_docs,grey_docs,policy_docs,indexed_share,grey_share,policy_share,topic_domestic_politics_docs,topic_environment_climate_docs,topic_health_science_docs,topic_history_culture_docs,topic_hong_kong_docs,topic_ir_foreign_policy_docs,topic_law_institutions_docs,topic_media_information_docs,topic_regional_global_south_docs,topic_security_military_docs,topic_society_demographics_docs,topic_taiwan_strait_docs,topic_technology_cyber_docs,topic_trade_economics_docs,topic_unclassified_docs,topic_xinjiang_tibet_docs,topic_domestic_politics_share,topic_environment_climate_share,topic_health_science_share,topic_history_culture_share,topic_hong_kong_share,topic_ir_foreign_policy_share,topic_law_institutions_share,topic_media_information_share,topic_regional_global_south_share,topic_security_military_share,topic_society_demographics_share,topic_taiwan_strait_share,topic_technology_cyber_share,topic_trade_economics_share,topic_unclassified_share,topic_xinjiang_tibet_share,sensitive_docs,sensitive_topic_share_y,pre_post_ci_closure
penn_wharton_china_center,Penn Wharton China Center,China / United States,Asia / North America,University of Pennsylvania / Wharton,https://ror.org/00b30xv10,University China center,"Research support, teaching support, events in China",,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,2015.0,,,,,,,,Penn platform in Beijing.,,University of Pennsylvania; Wharton,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Pennsylvania / Wharton,University of Pennsylvania,,,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,,,2018,5,5,0,0,1.0,0.0,0.0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,
penn_wharton_china_center,Penn Wharton China Center,China / United States,Asia / North America,University of Pennsylvania / Wharton,https://ror.org/00b30xv10,University China center,"Research support, teaching support, events in China",,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,2015.0,,,,,,,,Penn platform in Beijing.,,University of Pennsylvania; Wharton,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Pennsylvania / Wharton,University of Pennsylvania,,,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,,,2019,2,2,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0,0.0,
penn_wharton_china_center,Penn Wharton China Center,China / United States,Asia / North America,University of Pennsylvania / Wharton,https://ror.org/00b30xv10,University China center,"Research support, teaching support, events in China",,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,2015.0,,,,,,,,Penn platform in Beijing.,,University of Pennsylvania; Wharton,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Pennsylvania / Wharton,University of Pennsylvania,,,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,,,2020,4,4,0,0,1.0,0.0,0.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,
penn_wharton_china_center,Penn Wharton China Center,China / United States,Asia / North America,University of Pennsylvania / Wharton,https://ror.org/00b30xv10,University China center,"Research support, teaching support, events in China",,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,2015.0,,,,,,,,Penn platform in Beijing.,,University of Pennsylvania; Wharton,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Pennsylvania / Wharton,University of Pennsylvania,,,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,,,2021,5,5,0,0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0,0.0,
penn_wharton_china_center,Penn Wharton China Center,China / United States,Asia / North America,University of Pennsylvania / Wharton,https://ror.org/00b30xv10,University China center,"Research support, teaching support, events in China",,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,2015.0,,,,,,,,Penn platform in Beijing.,,University of Pennsylvania; Wharton,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Pennsylvania / Wharton,University of Pennsylvania,,,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,,,2022,3,3,0,0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0,0.0,
penn_wharton_china_center,Penn Wharton China Center,China / United States,Asia / North America,University of Pennsylvania / Wharton,https://ror.org/00b30xv10,University China center,"Research support, teaching support, events in China",,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,2015.0,,,,,,,,Penn platform in Beijing.,,University of Pennsylvania; Wharton,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Pennsylvania / Wharton,University of Pennsylvania,,,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,,,2024,2,2,0,0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,
penn_wharton_china_center,Penn Wharton China Center,China / United States,Asia / North America,University of Pennsylvania / Wharton,https://ror.org/00b30xv10,University China center,"Research support, teaching support, events in China",,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,2015.0,,,,,,,,Penn platform in Beijing.,,University of Pennsylvania; Wharton,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Pennsylvania / Wharton,University of Pennsylvania,,,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,https://global.upenn.edu/pwcc/,,,2025,4,4,0,0,1.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1,0.25,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,2017,3,3,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.3333,0.0,1,0.3333,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,2018,4,4,0,0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,2019,9,9,0,0,1.0,0.0,0.0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0.2222,0.0,0.0,0.2222,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,1,0.1111,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,2020,3,3,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,2021,3,3,0,0,1.0,0.0,0.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,2022,7,7,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,2023,11,11,0,0,1.0,0.0,0.0,1,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0.0909,0.0,0.0,0.0909,0.0,0.7273,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,2024,7,7,0,0,1.0,0.0,0.0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.1429,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.1429,0.0,1,0.1429,
princeton_china_center,Princeton China Center,United States / China,North America / Asia,Princeton University,https://ror.org/00hx57361,University China center,Educational cooperation and academic exchanges with China,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/about,2017.0,,,,,,,,Princeton's official institution in China.,,Princeton University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Princeton University,Princeton University,,,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/homepage,https://chinacenter.provost.princeton.edu/research,,,2025,3,3,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
red_alc_china,Red ALC-China,Regional network,Latin America,Academic network,,Research network,China-Latin America research network,,https://www.redalc-china.org/,https://www.redalc-china.org/,,,,,,,,,Regional academic network on China and Latin America.,,Academic network,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic network,Academic network,,,https://www.redalc-china.org/,https://www.redalc-china.org/,https://redalc-china.org/publicaciones/,,,2022,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,2012,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,2014,3,3,0,0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,2015,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,2017,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,2019,2,2,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,2020,3,3,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,2021,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,2022,2,2,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0,0.0,
research_centre_for_china_s_heritage_studies,Research Centre for China's Heritage Studies,United Kingdom,Europe,University of Central Lancashire,https://ror.org/02b3t3h16,Research network,China heritage studies,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,2012.0,,,,,,,,Interdisciplinary academic network.,GB,University of Central Lancashire,network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Central Lancashire,University of Central Lancashire,,,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,https://www.lancashire.ac.uk/research/institutes/amis/china-heritage-studies,,,2024,2,2,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2000,7,7,0,0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,2,0,0.0,0.0,0.0,0.1429,0.0,0.1429,0.0,0.0,0.0,0.1429,0.0,0.1429,0.0,0.1429,0.2857,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2001,3,3,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0,0.0,
sigur_center_for_asian_studies,Sigur Center for Asian Studies,United States,North America,George Washington University,https://ror.org/00hw57361,University center,Asian studies incl. China,,https://sigurcenter.gwu.edu/,https://sigurcenter.gwu.edu/,1991.0,,,,,,,,GWU Sigur Center.,US,George Washington University,academic center / institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Washington University,George Washington University,,,https://sigur.elliott.gwu.edu/recent-publications/,https://sigur.elliott.gwu.edu/faculty-directory/,https://sigur.elliott.gwu.edu/recent-publications/,,,2002,6,6,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.3333,0.0,0,0.0,
